,P,strahlung,H_sun,temp,WS10m,Int,month,day,hour,art,strom,ww,heiz
60096,0.0,0.0,0.0,5.73,0.28,0.0,11,10,0,0,0.14238332,0.11615303,0.43824893
60097,0.0,0.0,0.0,5.71,0.28,0.0,11,10,1,0,0.058516797,0.046083514,0.45927298
60098,0.0,0.0,0.0,5.78,0.28,0.0,11,10,2,0,0.033846103,0.018144552,0.46955764
60099,0.0,0.0,0.0,5.81,0.76,0.0,11,10,3,0,0.024358941,0.017491931,0.46663177
60100,0.0,0.0,0.0,5.94,1.17,0.0,11,10,4,0,0.028210025,0.056942064,0.4548046
60101,0.0,0.0,0.0,6.12,1.24,0.0,11,10,5,0,0.035945456,0.19692048,0.43298873
60102,0.0,0.0,0.0,6.03,1.17,0.0,11,10,6,0,0.15659244,0.57865554,0.38147217
60103,405.8,63.19,7.44,4.89,0.97,0.0,11,10,7,0,0.4050962,0.6246856,0.37237105
60104,821.1,111.88,14.79,5.55,1.24,0.0,11,10,8,0,0.48755342,0.5670067,0.37956142
60105,621.6,88.92,20.41,6.2,1.45,0.0,11,10,9,0,0.44879475,0.42516303,0.40521356
60106,674.5,95.54,23.8,7.16,1.52,0.0,11,10,10,0,0.41294482,0.38147157,0.41255006
60107,521.5,77.57,24.57,8.13,1.66,0.0,11,10,11,0,0.39063987,0.341159,0.4186125
60108,442.7,68.11,22.63,8.63,1.79,0.0,11,10,12,0,0.43106467,0.33572853,0.4193337
60109,388.2,61.49,18.22,9.06,2.0,0.0,11,10,13,0,0.47620803,0.32295126,0.4209682
60110,253.8,44.46,11.78,9.11,2.14,0.0,11,10,14,0,0.42161977,0.28402558,0.4276554
60111,88.6,22.12,3.83,8.79,2.14,0.0,11,10,15,0,0.35365775,0.24739784,0.43478796
60112,0.0,0.0,0.0,8.38,1.66,0.0,11,10,16,0,0.3314746,0.3000607,0.42320827
60113,0.0,0.0,0.0,7.9,1.38,0.0,11,10,17,0,0.38981026,0.42219138,0.4018413
60114,0.0,0.0,0.0,7.5,1.45,0.0,11,10,18,0,0.5460058,0.44444034,0.3989111
60115,0.0,0.0,0.0,6.11,1.52,0.0,11,10,19,0,0.7090712,0.5777399,0.37762246
60116,0.0,0.0,0.0,6.18,1.72,0.0,11,10,20,0,0.69652265,0.61194044,0.37209782
60117,0.0,0.0,0.0,6.25,1.66,0.0,11,10,21,0,0.55888104,0.5471265,0.38084126
60118,0.0,0.0,0.0,6.44,2.0,0.0,11,10,22,0,0.42964342,0.30662754,0.4189747
60119,0.0,0.0,0.0,6.57,2.48,0.0,11,10,23,0,0.293651,0.19002894,0.44103542
60120,0.0,0.0,0.0,6.48,2.69,0.0,11,11,0,0,0.14285077,0.1165126,0.43796068
60121,0.0,0.0,0.0,6.3,2.76,0.0,11,11,1,0,0.058905594,0.046218697,0.4589928
60122,0.0,0.0,0.0,6.0,2.69,0.0,11,11,2,0,0.03392165,0.018167213,0.46952078
60123,0.0,0.0,0.0,5.5,2.83,0.0,11,11,3,0,0.024281349,0.017451795,0.46668223
60124,0.0,0.0,0.0,4.93,2.9,0.0,11,11,4,0,0.02810658,0.057283033,0.45482928
60125,0.0,0.0,0.0,4.32,2.97,0.0,11,11,5,0,0.036466666,0.19732253,0.43273526
60126,0.0,0.0,0.0,3.88,2.9,0.0,11,11,6,0,0.15818149,0.57858974,0.3816236
60127,335.8,54.12,7.19,3.8,2.62,0.0,11,11,7,0,0.40638936,0.62487686,0.37242553
60128,668.6,93.3,14.53,3.9,2.83,0.0,11,11,8,0,0.49368995,0.5675084,0.37943172
60129,358.9,56.76,20.14,4.4,2.9,0.0,11,11,9,0,0.45649764,0.42512205,0.40507504
60130,475.3,70.95,23.52,4.84,2.83,0.0,11,11,10,0,0.4205608,0.38068992,0.41240975
60131,505.9,74.73,24.29,5.3,3.03,0.0,11,11,11,0,0.39663327,0.33985066,0.41863677
60132,441.4,67.16,22.36,5.97,3.1,0.0,11,11,12,0,0.43843678,0.3353221,0.41916168
60133,386.3,60.54,17.97,6.31,3.03,0.0,11,11,13,0,0.4854336,0.32183367,0.42097595
60134,257.2,44.46,11.56,6.63,2.9,0.0,11,11,14,0,0.4273558,0.28332603,0.42786536
60135,84.9,21.41,3.63,6.65,2.55,0.0,11,11,15,0,0.35860404,0.2469886,0.43491822
60136,0.0,0.0,0.0,6.35,1.93,0.0,11,11,16,0,0.33602428,0.2996094,0.42333207
60137,0.0,0.0,0.0,5.73,2.0,0.0,11,11,17,0,0.39470643,0.42103904,0.40214494
60138,0.0,0.0,0.0,5.07,2.28,0.0,11,11,18,0,0.5585317,0.44287235,0.39929792
60139,0.0,0.0,0.0,3.46,1.66,0.0,11,11,19,0,0.72177094,0.5759969,0.37803763
60140,0.0,0.0,0.0,2.56,1.59,0.0,11,11,20,0,0.7094156,0.61241966,0.37282157
60141,0.0,0.0,0.0,1.63,1.52,0.0,11,11,21,0,0.56929755,0.5484677,0.38114336
60142,0.0,0.0,0.0,1.02,1.59,0.0,11,11,22,0,0.44030973,0.30306914,0.42049012
60143,0.0,0.0,0.0,0.37,1.79,0.0,11,11,23,0,0.30283222,0.18686345,0.44283372
60144,0.0,0.0,0.0,-0.07,1.79,0.0,11,12,0,0,0.13929212,0.11355509,0.44088492
60145,0.0,0.0,0.0,-0.41,1.72,0.0,11,12,1,0,0.05508692,0.044924993,0.4624793
60146,0.0,0.0,0.0,-0.64,1.66,0.0,11,12,2,0,0.03197065,0.017554494,0.47109163
60147,0.0,0.0,0.0,-0.93,1.59,0.0,11,12,3,0,0.022925489,0.016700873,0.46821067
60148,0.0,0.0,0.0,-1.17,1.66,0.0,11,12,4,0,0.027143149,0.059783343,0.4555564
60149,0.0,0.0,0.0,-1.33,1.59,0.0,11,12,5,0,0.035629686,0.20138292,0.4327928
60150,0.0,0.0,0.0,-1.5,1.59,0.0,11,12,6,0,0.16186874,0.5798519,0.38213554
60151,441.1,66.5,6.95,0.45,1.1,0.0,11,12,7,0,0.409168,0.62557364,0.37285256
60152,846.0,113.29,14.27,2.42,1.17,0.0,11,12,8,0,0.49532843,0.5682131,0.37930748
60153,933.3,124.64,19.87,4.78,1.24,0.0,11,12,9,0,0.4546402,0.42512655,0.4047944
60154,3912.5,481.41,23.24,6.82,1.24,0.0,11,12,10,0,0.41869462,0.38635704,0.4116342
60155,4522.9,565.17,24.02,8.42,1.31,0.0,11,12,11,0,0.39619246,0.34711963,0.41712153
60156,5622.9,720.29,22.11,9.28,1.38,0.0,11,12,12,0,0.43761027,0.34300238,0.41828087
60157,4714.0,594.75,17.73,10.03,1.52,0.0,11,12,13,0,0.4806208,0.32693377,0.4189725
60158,3123.5,391.98,11.34,9.94,1.79,0.0,11,12,14,0,0.43085456,0.2875518,0.42579198
60159,380.4,64.38,3.43,8.74,2.0,0.0,11,12,15,0,0.3539368,0.24763684,0.4346444
60160,0.0,0.0,0.0,6.98,2.28,0.0,11,12,16,0,0.33460903,0.29974946,0.42329362
60161,0.0,0.0,0.0,5.68,2.28,0.0,11,12,17,0,0.39481944,0.42101252,0.4021519
60162,0.0,0.0,0.0,4.69,2.21,0.0,11,12,18,0,0.56048423,0.44262722,0.39935842
60163,0.0,0.0,0.0,3.68,2.14,0.0,11,12,19,0,0.7208187,0.5761823,0.37799275
60164,0.0,0.0,0.0,2.92,2.14,0.0,11,12,20,0,0.70827305,0.6123516,0.37275958
60165,0.0,0.0,0.0,2.31,2.14,0.0,11,12,21,0,0.56776744,0.54827607,0.38109282
60166,0.0,0.0,0.0,1.73,2.07,0.0,11,12,22,0,0.4389091,0.30353394,0.4202915
60167,0.0,0.0,0.0,1.19,2.0,0.0,11,12,23,0,0.30160862,0.18727972,0.4425958
60168,0.0,0.0,0.0,0.68,2.0,0.0,11,13,0,0,0.13954015,0.11384176,0.4404189
60169,0.0,0.0,0.0,0.23,2.0,0.0,11,13,1,0,0.05533627,0.04499133,0.46209612
60170,0.0,0.0,0.0,-0.17,2.0,0.0,11,13,2,0,0.032060664,0.017587114,0.47090226
60171,0.0,0.0,0.0,-0.49,2.0,0.0,11,13,3,0,0.022986861,0.016742378,0.46803674
60172,0.0,0.0,0.0,-0.8,2.0,0.0,11,13,4,0,0.027173197,0.05960455,0.4554567
60173,0.0,0.0,0.0,-1.16,1.93,0.0,11,13,5,0,0.035639673,0.20122181,0.43276513
60174,0.0,0.0,0.0,-1.41,1.93,0.0,11,13,6,0,0.16181226,0.57982373,0.3821207
60175,844.1,114.09,6.7,-0.37,1.59,0.0,11,13,7,0,0.4084952,0.6258634,0.37320563
60176,1377.6,172.69,14.01,1.46,1.38,0.0,11,13,8,0,0.49494016,0.56874424,0.37968686
60177,1376.9,173.59,19.6,2.9,1.72,0.0,11,13,9,0,0.4591294,0.42591238,0.4047069
60178,2097.7,257.59,22.97,4.49,1.45,0.0,11,13,10,0,0.4232672,0.3824854,0.4117286
60179,1950.5,242.5,23.75,6.02,1.38,0.0,11,13,11,0,0.3969328,0.34193304,0.4177432
60180,2264.2,279.72,21.85,7.11,1.59,0.0,11,13,12,0,0.43713284,0.33730182,0.41805246
60181,4608.7,573.24,17.5,7.78,1.59,0.0,11,13,13,0,0.48758617,0.3265776,0.41957814
60182,2983.1,372.05,11.12,7.8,1.24,0.0,11,13,14,0,0.43445024,0.28672165,0.42608637
60183,348.1,59.81,3.23,7.22,1.17,0.0,11,13,15,0,0.35743228,0.24732201,0.43475097
60184,0.0,0.0,0.0,5.66,1.03,0.0,11,13,16,0,0.3375777,0.29945618,0.4233741
60185,0.0,0.0,0.0,4.57,1.17,0.0,11,13,17,0,0.3973325,0.42042342,0.40230727
60186,0.0,0.0,0.0,3.42,1.24,0.0,11,13,18,0,0.5669957,0.4418083,0.39956063
60187,0.0,0.0,0.0,2.77,1.03,0.0,11,13,19,0,0.72474426,0.5754151,0.3781784
60188,0.0,0.0,0.0,2.38,0.9,0.0,11,13,20,0,0.7099859,0.61245364,0.37285256
60189,0.0,0.0,0.0,1.86,0.9,0.0,11,13,21,0,0.5687802,0.5484029,0.38112625
60190,0.0,0.0,0.0,0.45,1.17,0.0,11,13,22,0,0.44143486,0.30269626,0.42064956
60191,0.0,0.0,0.0,-0.63,1.31,0.0,11,13,23,0,0.30396748,0.18642782,0.44310018
60192,0.0,0.0,0.0,-1.24,1.38,0.0,11,14,0,0,0.13890584,0.113108985,0.44161212
60193,0.0,0.0,0.0,-0.92,1.17,0.0,11,14,1,0,0.054852128,0.044876747,0.46269763
60194,0.0,0.0,0.0,-0.3,0.76,0.0,11,14,2,0,0.032035753,0.0175781,0.47095463
60195,0.0,0.0,0.0,-0.71,0.97,0.0,11,14,3,0,0.022956157,0.016721621,0.46812373
60196,0.0,0.0,0.0,-1.97,1.17,0.0,11,14,4,0,0.02707829,0.060171604,0.45577192
60197,0.0,0.0,0.0,-2.48,1.38,0.0,11,14,5,0,0.035562277,0.20247503,0.43298033
60198,0.0,0.0,0.0,-2.72,1.45,0.0,11,14,6,0,0.16263646,0.58023524,0.38233608
60199,397.3,60.95,6.46,-0.96,0.69,0.0,11,14,7,0,0.41088882,0.6258555,0.37335783
60200,876.6,115.88,13.76,0.28,0.69,0.0,11,14,8,0,0.4989527,0.56944454,0.3799492
60201,762.2,103.67,19.33,1.79,0.83,0.0,11,14,9,0,0.46095708,0.42621136,0.40490392
60202,783.5,106.9,22.7,3.41,0.9,0.0,11,14,10,0,0.4235641,0.3805304,0.41216126
60203,844.1,114.46,23.49,4.59,0.97,0.0,11,14,11,0,0.39858517,0.33994564,0.418428
60204,767.8,105.95,21.6,5.57,1.17,0.0,11,14,12,0,0.43988955,0.33559185,0.41891867
60205,993.5,131.96,17.27,6.03,1.59,0.0,11,14,13,0,0.48688102,0.3221678,0.42059457
60206,581.6,84.02,10.92,5.89,1.45,0.0,11,14,14,0,0.4294208,0.2834492,0.42773718
60207,21.7,10.41,3.05,5.06,1.38,0.0,11,14,15,0,0.36225778,0.24662338,0.4350513
60208,0.0,0.0,0.0,3.51,1.1,0.0,11,14,16,0,0.3424406,0.29897878,0.42350522
60209,0.0,0.0,0.0,3.17,1.03,0.0,11,14,17,0,0.40050977,0.4196807,0.40250322
60210,0.0,0.0,0.0,3.01,0.83,0.0,11,14,18,0,0.56909305,0.44154403,0.39962593
60211,0.0,0.0,0.0,-0.74,1.52,0.0,11,14,19,0,0.732388,0.5747972,0.3793666
60212,0.0,0.0,0.0,-1.53,1.52,0.0,11,14,20,0,0.7158233,0.6142861,0.37354806
60213,0.0,0.0,0.0,-1.8,1.45,0.0,11,14,21,0,0.572807,0.5519356,0.38090226
60214,0.0,0.0,0.0,-1.94,1.24,0.0,11,14,22,0,0.4435418,0.30159467,0.4212019
60215,0.0,0.0,0.0,-1.94,1.17,0.0,11,14,23,0,0.30465326,0.1860165,0.44339654
60216,0.0,0.0,0.0,-1.09,0.97,0.0,11,15,0,1,0.15182313,0.12640914,0.43897253
60217,0.0,0.0,0.0,-1.3,0.48,0.0,11,15,1,1,0.088827334,0.08247976,0.45068792
60218,0.0,0.0,0.0,-2.03,0.34,0.0,11,15,2,1,0.04822502,0.053255495,0.45901132
60219,0.0,0.0,0.0,-1.98,0.34,0.0,11,15,3,1,0.027418522,0.033747423,0.4662898
60220,0.0,0.0,0.0,-2.35,0.28,0.0,11,15,4,1,0.02905527,0.03861171,0.46823362
60221,0.0,0.0,0.0,-2.36,0.41,0.0,11,15,5,1,0.033428505,0.044399798,0.46907735
60222,0.0,0.0,0.0,-2.11,0.76,0.0,11,15,6,1,0.054920316,0.07035433,0.46042132
60223,209.1,37.39,6.22,-0.47,1.45,0.0,11,15,7,1,0.14102569,0.16208908,0.4400684
60224,770.7,103.55,13.51,-0.11,1.38,0.0,11,15,8,1,0.30985385,0.3853179,0.40811202
60225,572.6,81.35,19.07,0.86,1.38,0.0,11,15,9,1,0.49550647,0.62280035,0.38008812
60226,560.6,80.41,22.44,2.31,1.52,0.0,11,15,10,1,0.5662627,0.707839,0.36224827
60227,501.2,73.79,23.23,3.67,1.72,0.0,11,15,11,1,0.59466374,0.72203624,0.35605937
60228,641.3,90.81,21.36,5.15,1.93,0.0,11,15,12,1,0.65498644,0.62440395,0.37532637
60229,265.4,45.41,17.04,5.89,2.0,0.0,11,15,13,1,0.6684954,0.5334606,0.39215034
60230,532.4,78.15,10.72,5.91,1.66,0.0,11,15,14,1,0.62091094,0.45375788,0.4075674
60231,61.6,17.86,2.87,4.98,1.72,0.0,11,15,15,1,0.5519959,0.39102492,0.42193317
60232,0.0,0.0,0.0,3.17,2.07,0.0,11,15,16,1,0.53446585,0.39347115,0.421659
60233,0.0,0.0,0.0,1.74,2.07,0.0,11,15,17,1,0.59990317,0.43843034,0.4111448
60234,0.0,0.0,0.0,0.63,2.0,0.0,11,15,18,1,0.8214862,0.4700742,0.40747362
60235,0.0,0.0,0.0,-0.7,1.38,0.0,11,15,19,1,0.91380334,0.47194424,0.40529814
60236,0.0,0.0,0.0,-0.8,1.31,0.0,11,15,20,1,0.81043947,0.4542814,0.414992
60237,0.0,0.0,0.0,-1.44,1.52,0.0,11,15,21,1,0.5426415,0.37085485,0.4267358
60238,0.0,0.0,0.0,-1.96,1.66,0.0,11,15,22,1,0.46719936,0.29547682,0.42951703
60239,0.0,0.0,0.0,-2.2,1.86,0.0,11,15,23,1,0.39818045,0.19365913,0.44154254
60240,0.0,0.0,0.0,-2.26,2.0,0.0,11,16,0,2,0.21194728,0.15966193,0.44088325
60241,0.0,0.0,0.0,-2.26,2.07,0.0,11,16,1,2,0.12141598,0.100653864,0.45260456
60242,0.0,0.0,0.0,-2.59,2.0,0.0,11,16,2,2,0.059659272,0.06343082,0.4608235
60243,0.0,0.0,0.0,-2.56,2.0,0.0,11,16,3,2,0.029931277,0.04076127,0.46774843
60244,0.0,0.0,0.0,-2.55,2.0,0.0,11,16,4,2,0.033029925,0.04739792,0.46710405
60245,0.0,0.0,0.0,-2.67,2.0,0.0,11,16,5,2,0.036449656,0.055057764,0.46652094
60246,0.0,0.0,0.0,-2.63,1.86,0.0,11,16,6,2,0.036242977,0.08664749,0.46727586
60247,296.5,48.48,5.98,-1.43,1.03,0.0,11,16,7,2,0.04387404,0.13591702,0.45499232
60248,800.6,106.81,13.26,-0.57,0.97,0.0,11,16,8,2,0.1373887,0.397297,0.409241
60249,388.0,59.6,18.82,0.94,1.17,0.0,11,16,9,2,0.38647112,0.73229057,0.36020955
60250,440.9,66.22,22.18,2.04,0.97,0.0,11,16,10,2,0.5604444,0.8054987,0.34099463
60251,406.9,62.43,22.98,3.26,0.9,0.0,11,16,11,2,0.7717554,0.8380786,0.33128178
60252,405.0,62.43,21.12,4.18,0.97,0.0,11,16,12,2,0.8781073,0.7712814,0.34990108
60253,412.1,63.38,16.83,4.58,1.1,0.0,11,16,13,2,0.8031771,0.65468675,0.3750309
60254,237.4,41.62,10.52,4.55,1.17,0.0,11,16,14,2,0.61479914,0.55787504,0.3889572
60255,21.9,10.41,2.69,3.85,1.1,0.0,11,16,15,2,0.4347288,0.48718637,0.3988
60256,0.0,0.0,0.0,1.74,1.52,0.0,11,16,16,2,0.3679182,0.48965672,0.3957122
60257,0.0,0.0,0.0,0.23,1.79,0.0,11,16,17,2,0.36710492,0.53829676,0.38452977
60258,0.0,0.0,0.0,-0.46,1.79,0.0,11,16,18,2,0.5046463,0.57537365,0.38387987
60259,0.0,0.0,0.0,-1.69,1.03,0.0,11,16,19,2,0.6266456,0.5821378,0.38709134
60260,0.0,0.0,0.0,-1.45,0.97,0.0,11,16,20,2,0.6290126,0.5258009,0.40206838
60261,0.0,0.0,0.0,-0.89,0.83,0.0,11,16,21,2,0.48050985,0.43356776,0.4118733
60262,0.0,0.0,0.0,-1.06,0.76,0.0,11,16,22,2,0.4192912,0.355446,0.4214021
60263,0.0,0.0,0.0,-1.16,0.76,0.0,11,16,23,2,0.32232004,0.24251558,0.44106922
60264,0.0,0.0,0.0,-1.14,0.83,0.0,11,17,0,0,0.13893884,0.1131471,0.44154996
60265,0.0,0.0,0.0,-1.6,0.97,0.0,11,17,1,0,0.05454053,0.044812538,0.46298882
60266,0.0,0.0,0.0,-1.68,0.97,0.0,11,17,2,0,0.031540617,0.017567879,0.47168535
60267,0.0,0.0,0.0,-1.43,0.9,0.0,11,17,3,0,0.022855962,0.016653838,0.46840844
60268,0.0,0.0,0.0,-1.22,0.83,0.0,11,17,4,0,0.027139088,0.05980754,0.4555699
60269,0.0,0.0,0.0,-1.04,0.69,0.0,11,17,5,0,0.03564673,0.20110822,0.43274555
60270,0.0,0.0,0.0,-0.74,0.62,0.0,11,17,6,0,0.16139205,0.57961315,0.38201064
60271,1264.7,164.42,5.75,-0.44,0.69,0.0,11,17,7,0,0.40691626,0.62600267,0.37328976
60272,3944.9,480.3,13.02,1.27,0.34,0.0,11,17,8,0,0.49633387,0.5720475,0.3802
60273,5168.5,645.81,18.57,3.57,0.41,0.0,11,17,9,0,0.46901304,0.43442065,0.40515167
60274,5875.2,750.15,21.93,6.04,0.9,0.0,11,17,10,0,0.4307497,0.39088652,0.41261336
60275,6011.4,766.97,22.73,7.56,1.59,0.0,11,17,11,0,0.40045857,0.34865403,0.41932774
60276,5542.1,698.12,20.89,8.53,2.07,0.0,11,17,12,0,0.43951946,0.34281957,0.4181582
60277,4572.1,569.11,16.62,8.78,1.93,0.0,11,17,13,0,0.48423988,0.32656527,0.41928774
60278,2875.9,360.04,10.33,8.26,1.17,0.0,11,17,14,0,0.43314773,0.2867452,0.4261072
60279,275.4,50.32,2.52,6.6,1.31,0.0,11,17,15,0,0.35883278,0.24714887,0.43482092
60280,0.0,0.0,0.0,5.36,1.38,0.0,11,17,16,0,0.3382543,0.2993895,0.4233924
60281,0.0,0.0,0.0,3.49,1.79,0.0,11,17,17,0,0.39978275,0.41985047,0.40245843
60282,0.0,0.0,0.0,2.34,2.0,0.0,11,17,18,0,0.57251495,0.44111216,0.39973262
60283,0.0,0.0,0.0,1.38,2.14,0.0,11,17,19,0,0.73082465,0.5743653,0.3787208
60284,0.0,0.0,0.0,1.18,1.86,0.0,11,17,20,0,0.7137708,0.6126805,0.37305918
60285,0.0,0.0,0.0,0.77,1.79,0.0,11,17,21,0,0.5712308,0.54871,0.38120732
60286,0.0,0.0,0.0,0.65,1.66,0.0,11,17,22,0,0.44103998,0.3028271,0.42059362
60287,0.0,0.0,0.0,0.29,1.66,0.0,11,17,23,0,0.3029518,0.18682286,0.44285694
60288,0.0,0.0,0.0,0.74,1.45,0.0,11,18,0,0,0.13955998,0.11386467,0.44038165
60289,0.0,0.0,0.0,1.11,1.31,0.0,11,18,1,0,0.055660967,0.045085214,0.46152297
60290,0.0,0.0,0.0,1.32,1.1,0.0,11,18,2,0,0.032349076,0.017691279,0.4703046
60291,0.0,0.0,0.0,1.81,0.9,0.0,11,18,3,0,0.023376191,0.016981067,0.46728277
60292,0.0,0.0,0.0,1.78,0.9,0.0,11,18,4,0,0.02747662,0.058451638,0.45494816
60293,0.0,0.0,0.0,1.78,0.9,0.0,11,18,5,0,0.03595094,0.19879778,0.43252495
60294,0.0,0.0,0.0,2.18,0.69,0.0,11,18,6,0,0.15940544,0.57890034,0.38170385
60295,1513.5,194.98,5.52,0.7,1.52,0.0,11,18,7,0,0.40467325,0.6258394,0.37291163
60296,3970.1,484.48,12.78,3.05,0.97,0.0,11,18,8,0,0.49466914,0.57146543,0.37967238
60297,4968.5,623.2,18.32,5.95,0.69,0.0,11,18,9,0,0.46038485,0.43350053,0.40461132
60298,5631.5,724.53,21.68,7.28,0.55,0.0,11,18,10,0,0.4205229,0.39025822,0.41205105
60299,5853.4,763.51,22.49,8.83,0.62,0.0,11,18,11,0,0.39766216,0.3492019,0.41851434
60300,5177.4,661.77,20.67,9.5,0.97,0.0,11,18,12,0,0.4356014,0.3421828,0.41740385
60301,4499.1,565.21,16.41,9.69,1.45,0.0,11,18,13,0,0.48119333,0.3265523,0.41902328
60302,2163.3,273.3,10.15,9.18,1.38,0.0,11,18,14,0,0.42851377,0.28619674,0.42647254
60303,173.6,35.91,2.36,7.83,1.79,0.0,11,18,15,0,0.35592762,0.2472971,0.43479744
60304,0.0,0.0,0.0,5.88,2.07,0.0,11,18,16,0,0.3370821,0.29950503,0.42336068
60305,0.0,0.0,0.0,4.22,2.07,0.0,11,18,17,0,0.39812604,0.4202377,0.40235627
60306,0.0,0.0,0.0,2.96,2.0,0.0,11,18,18,0,0.56934863,0.4415118,0.39963388
60307,0.0,0.0,0.0,2.19,1.93,0.0,11,18,19,0,0.7272579,0.5749498,0.37834704
60308,0.0,0.0,0.0,1.23,1.93,0.0,11,18,20,0,0.71361375,0.612671,0.37305054
60309,0.0,0.0,0.0,0.61,1.86,0.0,11,18,21,0,0.57159036,0.54875517,0.38121918
60310,0.0,0.0,0.0,-0.02,1.86,0.0,11,18,22,0,0.44225594,0.3024079,0.42077628
60311,0.0,0.0,0.0,-0.55,1.79,0.0,11,18,23,0,0.3039256,0.18645291,0.44308215
60312,0.0,0.0,0.0,-0.94,1.72,0.0,11,19,0,0,0.13900486,0.11322323,0.44142562
60313,0.0,0.0,0.0,-1.18,1.66,0.0,11,19,1,0,0.054732777,0.044852175,0.46280897
60314,0.0,0.0,0.0,-1.31,1.59,0.0,11,19,2,0,0.03171476,0.017555077,0.47145766
60315,0.0,0.0,0.0,-1.42,1.59,0.0,11,19,3,0,0.02285733,0.016654775,0.46840447
60316,0.0,0.0,0.0,-1.59,1.45,0.0,11,19,4,0,0.027109072,0.059986882,0.45566955
60317,0.0,0.0,0.0,-1.73,1.38,0.0,11,19,5,0,0.035606217,0.20176226,0.43285805
60318,0.0,0.0,0.0,-1.73,1.24,0.0,11,19,6,0,0.16201322,0.5799242,0.38217336
60319,946.3,126.91,5.29,-1.45,0.97,0.0,11,19,7,0,0.40925017,0.6261214,0.3736127
60320,2810.3,336.32,12.54,-0.09,0.83,0.0,11,19,8,0,0.4951914,0.5704869,0.38039878
60321,4709.3,571.58,18.08,1.03,0.83,0.0,11,19,9,0,0.47073832,0.43409514,0.40586534
60322,5256.4,647.26,21.44,2.07,0.9,0.0,11,19,10,0,0.43429348,0.38975272,0.4131674
60323,5126.8,634.49,22.26,3.91,1.03,0.0,11,19,11,0,0.4067952,0.34613898,0.41873
60324,3951.8,483.33,20.45,5.27,1.03,0.0,11,19,12,0,0.44600043,0.3401533,0.41826206
60325,2167.7,267.54,16.21,6.16,1.1,0.0,11,19,13,0,0.4877502,0.3230276,0.41989395
60326,939.2,126.15,9.97,6.19,1.31,0.0,11,19,14,0,0.42966372,0.28391257,0.42750034
60327,21.7,10.41,2.2,5.25,1.66,0.0,11,19,15,0,0.36181518,0.24665931,0.43503997
60328,0.0,0.0,0.0,3.46,1.93,0.0,11,19,16,0,0.3425541,0.29896766,0.42350826
60329,0.0,0.0,0.0,1.82,2.0,0.0,11,19,17,0,0.4035815,0.41896492,0.4026922
60330,0.0,0.0,0.0,0.36,1.93,0.0,11,19,18,0,0.5772125,0.44017005,0.4000074
60331,0.0,0.0,0.0,-0.8,1.66,0.0,11,19,19,0,0.7323886,0.5748205,0.379383
60332,0.0,0.0,0.0,-1.34,1.66,0.0,11,19,20,0,0.7157754,0.6141574,0.37351343
60333,0.0,0.0,0.0,-1.62,1.66,0.0,11,19,21,0,0.57277167,0.55167556,0.38093135
60334,0.0,0.0,0.0,-1.9,1.72,0.0,11,19,22,0,0.44351503,0.30161157,0.42119303
60335,0.0,0.0,0.0,-2.08,1.72,0.0,11,19,23,0,0.30472657,0.1859726,0.44342822
60336,0.0,0.0,0.0,-2.11,1.72,0.0,11,20,0,0,0.13861927,0.11277841,0.442153
60337,0.0,0.0,0.0,-2.08,1.72,0.0,11,20,1,0,0.054321602,0.044767257,0.46319437
60338,0.0,0.0,0.0,-2.05,1.66,0.0,11,20,2,0,0.031367388,0.017580679,0.47191304
60339,0.0,0.0,0.0,-1.96,1.66,0.0,11,20,3,0,0.022782456,0.01660413,0.46861798
60340,0.0,0.0,0.0,-2.05,1.72,0.0,11,20,4,0,0.02707182,0.060210563,0.4557935
60341,0.0,0.0,0.0,-1.99,1.66,0.0,11,20,5,0,0.035590988,0.20200916,0.43290043
60342,0.0,0.0,0.0,-1.77,1.59,0.0,11,20,6,0,0.1620384,0.57993674,0.38217995
60343,0.0,4.73,5.07,-0.73,1.24,0.0,11,20,7,0,0.4121651,0.62561125,0.37322924
60344,420.5,63.55,12.31,1.4,1.17,0.0,11,20,8,0,0.49881876,0.56881887,0.37953314
60345,3332.1,402.12,17.84,3.38,1.03,0.0,11,20,9,0,0.46364644,0.42992875,0.4048737
60346,5573.7,701.65,21.2,5.09,0.97,0.0,11,20,10,0,0.42833656,0.38983327,0.41243616
60347,5752.6,734.2,22.03,6.98,1.03,0.0,11,20,11,0,0.40130332,0.34825534,0.41883832
60348,4071.0,505.31,20.24,8.24,1.17,0.0,11,20,12,0,0.4368579,0.34002924,0.41753682
60349,3742.2,463.67,16.02,8.69,1.38,0.0,11,20,13,0,0.48261014,0.32524928,0.41914994
60350,859.6,117.91,9.8,8.38,1.45,0.0,11,20,14,0,0.4250687,0.28448635,0.42734665
60351,0.0,0.0,0.0,6.74,1.93,0.0,11,20,15,0,0.3583119,0.24687992,0.4349871
60352,0.0,0.0,0.0,4.75,2.07,0.0,11,20,16,0,0.33963186,0.29925406,0.42342958
60353,0.0,0.0,0.0,3.35,2.0,0.0,11,20,17,0,0.40010083,0.4197762,0.402478
60354,0.0,0.0,0.0,2.21,1.93,0.0,11,20,18,0,0.5731782,0.44102842,0.39975333
60355,0.0,0.0,0.0,1.32,1.86,0.0,11,20,19,0,0.7310877,0.5743221,0.3787485
60356,0.0,0.0,0.0,0.96,1.79,0.0,11,20,20,0,0.7144615,0.61272204,0.37309703
